0,5.07517381523
1,4.1743872699
2,5.22035582508
3,5.37063802813
4,5.1059454739
5,5.0106352941
6,3.68887945411
7,4.38202663467
8,4.8283137373
9,5.24174701506
10,5.29831736655
11,4.5538768916
12,4.8283137373
13,3.80666248977
14,5.1059454739
15,4.60517018599
16,4.70048036579
17,4.1743872699
18,5.0106352941
19,5.87211778948
20,5.70044357339
21,5.27299955856
22,5.89989735358
23,5.4161004022
24,4.60517018599
25,4.8283137373
26,4.77912349311
27,4.58496747867
28,5.52146091786
29,4.1743872699
30,4.24849524205
31,3.55534806149
32,4.8283137373
33,5.29330482472
34,4.94164242261
35,5.00394630595
36,5.61677109767
37,5.0106352941
38,4.93447393313
39,5.61677109767
40,4.09434456222
41,4.09434456222
42,5.29831736655
43,4.09434456222
44,5.24702407216
45,4.36944785247
46,4.8283137373
47,4.86753445046
48,5.4161004022
49,5.38907172982
50,5.34233425196
51,5.52146091786
52,5.29831736655
53,5.00394630595
54,5.51745289646
55,4.09434456222
56,4.1743872699
57,4.60517018599
58,5.4161004022
59,4.5538768916
60,5.27299955856
61,5.13579843705
62,6.10924758276
63,5.70378247466
64,5.91079664404
65,4.77068462447
66,4.60517018599
67,5.1059454739
68,5.18738580584
69,3.91202300543
70,4.9558270576
71,4.44265125649
72,4.8283137373
73,4.44265125649
74,5.27299955856
75,4.78749174278
76,4.60517018599
77,4.44265125649
78,4.70048036579
79,4.5538768916
80,4.97673374242
81,4.8283137373
82,6.16331480403
83,5.18738580584
84,5.0106352941
85,4.44265125649
86,4.49980967033
87,4.70048036579
88,4.38202663467
89,5.24174701506
90,5.63478960317
91,4.1743872699
92,4.24849524205
93,4.78749174278
94,5.04342511692
95,5.85793315448
96,4.43081679884
97,5.29330482472
98,4.70048036579
99,4.70048036579
100,3.80666248977
101,6.68461172767
102,5.0106352941
103,5.07517381523
104,4.60517018599
105,4.24849524205
106,5.13579843705
107,4.77068462447
108,5.68697535634
109,4.8283137373
110,4.59511985013
111,6.30991827823
112,4.58496747867
113,5.24174701506
114,4.78749174278
115,5.52146091786
